LOCK_VERSION,prescriber_id,created_at,id,SERVICE_EMERGENCY_INTERVENTION → status,SERVICE_EMERGENCY_INTERVENTION → company_id,SERVICE_B2CSDU_ORDER → external_id,SERVICE_B2CSDU_ORDER → id,SERVICE_USER_COMPANY - company_id → id,SERVICE_USER_COMPANY - company_id → name,SERVICE_USER_COMPANY - company_id → siret
"1,760,362,802,808",7,"12 octobre, 2025, 07:14",171980,1,"11,839",,,11839,Ilyas Al Satari,91810266600016
"1,760,364,003,691",3,"12 octobre, 2025, 06:50",171978,1,"8,813",,,8813,HTB,82434780100014
"1,760,221,202,803",11,"11 octobre, 2025, 21:53",171971,0,"8,073",,,8073,Action Dépannage,79968508600016
"1,760,364,003,678",11,"11 octobre, 2025, 21:37",171970,1,"12,285",,,12285,rapide plomberie,41505628200098
"1,760,365,202,911",1,"11 octobre, 2025, 20:56",171969,1,"8,711",,,8711,ASPE,49382160700022
"1,760,365,202,853",4,"11 octobre, 2025, 20:08",171967,1,"12,096",,,12096,OUVRE TA PORTE ,81989481700025
"1,760,523,602,670",29,"11 octobre, 2025, 20:04",171966,1,"12,053",,,12053,Plomberie Arthur Piral,90995563500018
"1,760,365,202,820",4,"11 octobre, 2025, 19:17",171963,1,"7,646",,,7646,Multi Services 37,80978866400013
"1,760,365,202,713",11,"11 octobre, 2025, 18:05",171956,1,"1,613",,,1613,Exocoms Group,93441901100010
"1,760,366,402,943",11,"11 octobre, 2025, 18:03",171955,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,760,366,402,924",1,"11 octobre, 2025, 17:52",171953,1,"11,575",,,11575,Hicham Chrayat,53330109900040
"1,760,432,403,431",3,"11 octobre, 2025, 17:50",171952,1,"12,132",,,12132,serrurerie prat 2,98013827500014
"1,760,452,802,907",11,"11 octobre, 2025, 17:44",171950,1,"1,613",,,1613,Exocoms Group,93441901100010
"1,760,454,003,677",11,"11 octobre, 2025, 17:41",171949,1,"12,035",,,12035,Optibat Habitat,92062854200028
"1,760,370,003,253",1,"11 octobre, 2025, 17:32",171948,1,"8,101",,,8101,MRC Serrurier,90913848900010
"1,760,367,603,998",1,"11 octobre, 2025, 17:26",171947,1,"12,053",,,12053,Plomberie Arthur Piral,90995563500018
"1,760,367,603,980",8,"11 octobre, 2025, 17:22",171946,1,"12,262",,,12262,VVS1,93959486700011
"1,760,337,603,077",28,"11 octobre, 2025, 16:44",171942,1,"12,262",,,12262,VVS1,93959486700011
"1,760,367,603,925",10,"11 octobre, 2025, 15:44",171938,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,367,603,902",11,"11 octobre, 2025, 15:29",171936,1,"7,817",,,7817,Abdeahim Jammi,79190394100023
"1,760,424,002,366",1,"11 octobre, 2025, 15:18",171935,1,"12,139",,,12139,Dépanne and Go,94157502900017
"1,760,370,003,230",8,"11 octobre, 2025, 14:56",171931,1,"12,290","171,931",11832,12290,RAPID'PRO,99010340000018
"1,760,370,003,215",3,"11 octobre, 2025, 14:48",171930,1,974,,,974,Spidelec,48369452700043
"1,760,370,003,187",3,"11 octobre, 2025, 13:38",171924,1,"12,139",,,12139,Dépanne and Go,94157502900017
"1,760,337,603,055",28,"11 octobre, 2025, 13:31",171923,1,"10,913",,,10913,Slim Elec,88901921200014
"1,760,371,202,787",1,"11 octobre, 2025, 13:20",171920,1,"12,287",,,12287,SAMLOCK,94449523300016
"1,760,191,202,786",4,"11 octobre, 2025, 13:13",171917,0,"9,640",,,9640,TMA Menuiseries ,93004148800014
"1,760,371,202,766",4,"11 octobre, 2025, 12:51",171915,1,"11,576","171,915",11833,11576,Sagara,88991408100027
"1,760,371,202,766",4,"11 octobre, 2025, 12:51",171915,1,"11,576","171,915",11831,11576,Sagara,88991408100027
"1,760,371,202,736",3,"11 octobre, 2025, 12:26",171913,1,"12,302",,,12302,serrurerie a double tour ,99175878000019
"1,760,371,202,709",26,"11 octobre, 2025, 11:38",171911,1,"12,262",,,12262,VVS1,93959486700011
"1,760,338,802,785",28,"11 octobre, 2025, 11:36",171910,1,"12,096",,,12096,OUVRE TA PORTE ,81989481700025
"1,760,454,003,646",11,"11 octobre, 2025, 11:08",171909,1,"9,394",,,9394,MMY Serrurier,91031227100018
"1,760,431,202,989",4,"11 octobre, 2025, 10:13",171908,1,"8,711","171,908",11830,8711,ASPE,49382160700022
"1,760,437,203,267",10,"11 octobre, 2025, 10:10",171907,1,"11,866",,,11866,EPC 65,78893657300013
"1,760,455,202,654",11,"11 octobre, 2025, 10:10",171906,1,"10,267",,,10267,Artisan Dépannage Express,98263753000014
"1,760,541,603,898",10,"11 octobre, 2025, 09:52",171904,1,"11,797",,,11797,Tahabek Plomberie,92824037300011
"1,760,455,202,604",11,"11 octobre, 2025, 09:24",171901,1,"10,914",,,10914,Etudes Services  ,98481559700013
"1,760,510,403,050",11,"11 octobre, 2025, 09:01",171898,1,"11,812",,,11812,Maintenance Service Menuiserie,88527575000010
"1,760,432,403,411",3,"11 octobre, 2025, 08:56",171897,1,"11,575",,,11575,Hicham Chrayat,53330109900040
"1,760,192,402,755",1,"11 octobre, 2025, 08:36",171896,1,"12,262",,,12262,VVS1,93959486700011
"1,760,424,002,356",1,"11 octobre, 2025, 08:26",171893,1,"12,262",,,12262,VVS1,93959486700011
"1,760,437,203,202",10,"11 octobre, 2025, 08:16",171891,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,445,602,587",10,"11 octobre, 2025, 08:00",171889,1,"10,821",,,10821,Electron Libre Sud-Ouest,97879819700015
"1,760,511,603,801",11,"11 octobre, 2025, 07:51",171888,1,"12,262",,,12262,VVS1,93959486700011
"1,760,511,603,784",11,"11 octobre, 2025, 06:52",171886,1,"11,842","171,886",11828,11842,Les Serruriers de l'Ouest,93397477600017
"1,760,191,202,696",10,"11 octobre, 2025, 06:48",171885,0,"1,613",,,1613,Exocoms Group,93441901100010
"1,760,425,203,222",1,"11 octobre, 2025, 06:40",171884,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,760,511,603,768",11,"11 octobre, 2025, 06:38",171883,1,"12,262",,,12262,VVS1,93959486700011
"1,760,517,602,509",26,"11 octobre, 2025, 06:16",171882,1,"11,576","171,882",11827,11576,Sagara,88991408100027
"1,760,338,802,767",28,"11 octobre, 2025, 06:11",171881,1,"12,262",,,12262,VVS1,93959486700011
"1,760,425,203,192",1,"11 octobre, 2025, 05:10",171879,1,"8,576",,,8576,Service Habitat 66,89342840900013
"1,760,430,003,482",26,"10 octobre, 2025, 23:00",171878,1,"11,978",,,11978,Tamim Madi,88404921400015
"1,760,511,603,752",11,"10 octobre, 2025, 21:00",171876,1,"10,099",,,10099,Depan'& moi,93837321400015
"1,760,523,602,636",29,"10 octobre, 2025, 20:24",171875,1,"11,978",,,11978,Tamim Madi,88404921400015
"1,760,430,003,384",26,"10 octobre, 2025, 18:26",171871,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,760,433,602,560",3,"10 octobre, 2025, 18:20",171870,1,"11,576","171,870",11825,11576,Sagara,88991408100027
"1,760,431,202,951",4,"10 octobre, 2025, 18:14",171869,1,"12,030",,,12030,Mika Verrou ,93940656700015
"1,760,953,202,770",11,"10 octobre, 2025, 16:48",171865,1,"10,909","171,865",11826,10909,M.D.R.A,91781881700038
"1,760,431,202,914",4,"10 octobre, 2025, 16:44",171864,1,"12,248",,,12248,MGM serrure,94447437800014
"1,760,430,003,302",26,"10 octobre, 2025, 16:28",171862,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,760,511,603,732",11,"10 octobre, 2025, 16:14",171861,1,"8,101",,,8101,MRC Serrurier,90913848900010
"1,760,541,603,867",8,"10 octobre, 2025, 15:58",171858,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,760,965,203,249",10,"10 octobre, 2025, 15:56",171857,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,760,433,602,539",3,"10 octobre, 2025, 15:38",171854,1,"1,439",,,1439,FCCS,41106671500029
"1,760,425,203,177",1,"10 octobre, 2025, 15:36",171853,1,"7,646",,,7646,Multi Services 37,80978866400013
"1,760,431,202,884",26,"10 octobre, 2025, 15:24",171852,1,"1,613",,,1613,Exocoms Group,93441901100010
"1,760,434,802,458",7,"10 octobre, 2025, 15:22",171850,1,"12,199",,,12199,Les Serruriers de l'Est,90488434300016
"1,760,425,203,074",1,"10 octobre, 2025, 13:56",171847,1,"12,262","171,847",11824,12262,VVS1,93959486700011
"1,760,533,202,654",7,"10 octobre, 2025, 13:55",171846,1,"11,978","171,846",11823,11978,Tamim Madi,88404921400015
"1,760,953,202,751",11,"10 octobre, 2025, 13:42",171844,1,"8,020",,,8020,Seth E.L.F,51091836000023
"1,760,953,202,722",11,"10 octobre, 2025, 13:38",171842,1,"8,237","171,842",11829,8237,SDC Toiture,82410403800024
"1,760,511,603,718",11,"10 octobre, 2025, 13:20",171838,1,"7,646",,,7646,Multi Services 37,80978866400013
"1,760,511,603,688",11,"10 octobre, 2025, 13:06",171836,1,"12,262",,,12262,VVS1,93959486700011
"1,760,431,202,813",26,"10 octobre, 2025, 13:00",171835,1,"12,262",,,12262,VVS1,93959486700011
"1,760,433,602,511",3,"10 octobre, 2025, 13:00",171834,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,760,433,602,483",3,"10 octobre, 2025, 12:56",171832,1,"1,076",,,1076,Bretagne Plomberie Chauffage,52810362500026
"1,760,445,602,565",10,"10 octobre, 2025, 12:16",171829,1,"12,010",,,12010,Altinelec,93100866800010
"1,760,109,603,021",10,"10 octobre, 2025, 12:12",171826,1,"12,010",,,12010,Altinelec,93100866800010
"1,760,109,602,974",4,"10 octobre, 2025, 12:07",171825,1,"9,394","171,825",11822,9394,MMY Serrurier,91031227100018
"1,760,539,202,467",10,"10 octobre, 2025, 12:04",171823,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,760,109,602,936",26,"10 octobre, 2025, 12:04",171824,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,760,109,602,909",1,"10 octobre, 2025, 10:52",171821,1,"11,754",,,11754,Ramban,91490943700016
"1,760,445,602,543",10,"10 octobre, 2025, 10:38",171819,1,"12,010",,,12010,Altinelec,93100866800010
"1,760,445,602,517",10,"10 octobre, 2025, 10:32",171818,1,"10,821",,,10821,Electron Libre Sud-Ouest,97879819700015
"1,760,106,003,108",10,"10 octobre, 2025, 10:32",171817,0,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,760,512,802,661",11,"10 octobre, 2025, 10:29",171809,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,760,097,602,901",11,"10 octobre, 2025, 10:21",171800,1,"3,346",,,3346,BK Services,87926787000027
"1,761,142,802,978",34,"10 octobre, 2025, 10:15",171799,1,"9,123",,,9123,APSAL- Kamal Nouh,80465434100010
"1,760,433,602,461",3,"10 octobre, 2025, 10:10",171798,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,511,603,658",11,"10 octobre, 2025, 09:55",171796,1,"11,754",,,11754,Ramban,91490943700016
"1,760,433,602,435",3,"10 octobre, 2025, 09:18",171793,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,953,202,693",11,"10 octobre, 2025, 08:47",171790,1,"9,497",,,9497,TSM,81007538200012
"1,760,512,802,636",11,"10 octobre, 2025, 08:42",171788,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,760,512,802,605",11,"10 octobre, 2025, 08:35",171787,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,760,512,802,576",11,"10 octobre, 2025, 08:31",171786,1,"11,700",,,11700,Ay Michel ,92031693200010
"1,760,433,602,406",3,"10 octobre, 2025, 08:28",171784,1,"12,176",,,12176,ANG pro,93901297700012
"1,760,512,802,559",11,"10 octobre, 2025, 08:08",171781,1,"11,122",,,11122,Coeur de Serrurier,91825431900026
"1,760,092,803,310",26,"10 octobre, 2025, 08:06",171780,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,760,965,203,227",10,"10 octobre, 2025, 07:50",171778,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,760,521,202,564",11,"10 octobre, 2025, 07:47",171777,1,"8,711",,,8711,ASPE,49382160700022
"1,760,437,203,132",8,"10 octobre, 2025, 07:30",171775,1,"11,330",,,11330,SECOURS HABITAT,91463157700014
"1,760,344,802,621",10,"10 octobre, 2025, 07:24",171773,0,"9,749",,,9749,SAS SERVICE SERRURERIE ASSISTANCE FERMETURE,93105939800012
"1,760,706,002,970",10,"10 octobre, 2025, 07:21",171772,1,"11,723",,,11723,Masith,92898305500015
"1,760,431,202,751",26,"10 octobre, 2025, 07:16",171771,1,"12,077",,,12077,Batipro Solutions,93945110000019
"1,760,431,202,679",26,"10 octobre, 2025, 06:04",171766,1,"12,166",,,12166,Var Services Habitat,45366625700051
"1,760,521,202,518",11,"9 octobre, 2025, 22:06",171762,1,"11,839",,,11839,Ilyas Al Satari,91810266600016
"1,760,086,803,940",11,"9 octobre, 2025, 21:25",171760,1,"11,830",,,11830, Allo Serrurier Grenoble 38,85298356800019
"1,760,086,803,907",26,"9 octobre, 2025, 20:10",171759,1,"12,248",,,12248,MGM serrure,94447437800014
"1,760,522,403,622",11,"9 octobre, 2025, 19:20",171758,1,"12,171",,,12171,BG ouvertures ,95359133600011
"1,760,086,803,882",28,"9 octobre, 2025, 18:49",171757,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,760,098,803,058",3,"9 octobre, 2025, 18:14",171755,1,90,,,90,Serrures Audoises,48786546100031
"1,760,034,002,799",8,"9 octobre, 2025, 18:06",171754,0,"11,976",,,11976,Magre Solution,92975090900012
"1,760,086,803,851",26,"9 octobre, 2025, 17:54",171753,1,"11,754",,,11754,Ramban,91490943700016
"1,760,522,403,600",11,"9 octobre, 2025, 17:42",171751,1,"10,085","171,751",11839,10085,Easy Serrurerie,98100793300014
"1,760,522,403,578",11,"9 octobre, 2025, 16:36",171749,1,"11,830",,,11830, Allo Serrurier Grenoble 38,85298356800019
"1,760,516,403,020",28,"9 octobre, 2025, 16:22",171748,1,"12,285",,,12285,rapide plomberie,41505628200098
"1,760,445,602,497",10,"9 octobre, 2025, 16:16",171747,1,"10,220",,,10220,Dépannage Elec SACII,84289347100016
"1,760,431,202,616",26,"9 octobre, 2025, 16:08",171746,1,"9,533","171,746",11813,9533,Atelier AS services,99012084200010
"1,760,522,403,562",11,"9 octobre, 2025, 16:05",171745,1,"10,838",,,10838,KTM Multiservice,91035437200013
"1,760,425,203,053",1,"9 octobre, 2025, 16:04",171744,1,"1,620",,,1620,BL Rénovation,78907918300024
"1,761,142,802,917",10,"9 octobre, 2025, 15:56",171742,1,"12,285",,,12285,rapide plomberie,41505628200098
"1,760,085,603,162",10,"9 octobre, 2025, 15:22",171740,1,"10,640",,,10640,Expertek,93809364800013
"1,760,085,603,138",10,"9 octobre, 2025, 15:20",171739,1,"11,053","171,739",11812,11053,Cemtec,52328587200033
"1,760,077,202,834",11,"9 octobre, 2025, 15:06",171737,1,"12,199",,,12199,Les Serruriers de l'Est,90488434300016
"1,760,446,803,256",10,"9 octobre, 2025, 15:00",171735,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,760,077,202,781",11,"9 octobre, 2025, 14:40",171733,1,"12,239",,,12239,MG Serrurier,94407645400015
"1,760,077,202,731",1,"9 octobre, 2025, 14:32",171732,1,"12,287","171,732",11814,12287,SAMLOCK,94449523300016
"1,760,522,403,542",11,"9 octobre, 2025, 14:09",171730,1,"11,700",,,11700,Ay Michel ,92031693200010
"1,761,142,802,871",34,"9 octobre, 2025, 13:21",171728,1,"7,744",,,7744,Odile,81407519800014
"1,760,078,402,822",11,"9 octobre, 2025, 12:44",171726,1,"8,867",,,8867,Dépann'In/On,93151969800019
"1,760,078,402,796",26,"9 octobre, 2025, 12:22",171724,1,"8,711",,,8711,ASPE,49382160700022
"1,760,078,402,774",10,"9 octobre, 2025, 12:10",171723,1,"12,066",,,12066,new electricity,89003536300021
"1,760,078,402,755",3,"9 octobre, 2025, 11:18",171690,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,078,402,730",11,"9 octobre, 2025, 11:07",171689,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,760,522,403,522",11,"9 octobre, 2025, 11:05",171688,1,"12,262",,,12262,VVS1,93959486700011
"1,760,541,603,828",11,"9 octobre, 2025, 11:04",171687,1,"11,904",,,11904,AD Serrurier Hérault,93489910500019
"1,760,012,402,998",10,"9 octobre, 2025, 10:58",171686,0,"9,533",,,9533,Atelier AS services,99012084200010
"1,760,446,803,225",10,"9 octobre, 2025, 10:16",171682,1,"11,797",,,11797,Tahabek Plomberie,92824037300011
"1,760,013,603,587",10,"9 octobre, 2025, 10:04",171680,1,"9,926",,,9926,DG Plomberie 73,94854871400013
"1,760,523,602,606",11,"9 octobre, 2025, 10:01",171679,1,"9,113","171,679",11817,9113,Wagner Dylan,84938318700010
"1,760,013,603,552",4,"9 octobre, 2025, 09:34",171675,1,"12,248",,,12248,MGM serrure,94447437800014
"1,760,013,603,525",11,"9 octobre, 2025, 09:29",171674,1,"12,168",,,12168,DPA 38,94290904500018
"1,760,013,603,503",11,"9 octobre, 2025, 09:22",171673,1,"12,287",,,12287,SAMLOCK,94449523300016
"1,761,142,802,806",11,"9 octobre, 2025, 08:53",171671,1,"10,640",,,10640,Expertek,93809364800013
"1,760,541,603,779",8,"9 octobre, 2025, 08:44",171669,1,"12,262",,,12262,VVS1,93959486700011
"1,760,522,403,483",11,"9 octobre, 2025, 08:16",171668,1,"12,262","171,668",11811,12262,VVS1,93959486700011
"1,760,012,402,907",26,"9 octobre, 2025, 07:44",171666,1,"11,754",,,11754,Ramban,91490943700016
"1,760,013,603,483",11,"9 octobre, 2025, 07:33",171665,1,"11,754","171,665",11808,11754,Ramban,91490943700016
"1,760,523,602,583",11,"9 octobre, 2025, 06:55",171663,1,"9,956",,,9956,Kocak Electrise,92856827800016
"1,760,004,003,657",1,"9 octobre, 2025, 06:44",171662,1,"12,262",,,12262,VVS1,93959486700011
"1,760,004,003,634",3,"9 octobre, 2025, 06:38",171661,1,"11,511",,,11511,Almina Plombier ,79213641800011
"1,760,013,603,461",26,"9 octobre, 2025, 05:16",171660,1,"11,754",,,11754,Ramban,91490943700016
"1,760,004,003,609",11,"9 octobre, 2025, 03:10",171659,1,"9,533",,,9533,Atelier AS services,99012084200010
"1,760,013,603,441",4,"8 octobre, 2025, 20:55",171657,1,"8,101",,,8101,MRC Serrurier,90913848900010
"1,759,990,803,007",11,"8 octobre, 2025, 19:36",171655,1,"8,813",,,8813,HTB,82434780100014
"1,759,990,802,995",11,"8 octobre, 2025, 19:13",171654,1,"12,096","171,654",11818,12096,OUVRE TA PORTE ,81989481700025
"1,760,523,602,562",11,"8 octobre, 2025, 18:29",171653,1,"3,047","171,653",11803,3047,Dépan'Express Habitat,39511032300049
"1,760,523,602,540",11,"8 octobre, 2025, 17:18",171652,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,760,013,603,410",26,"8 octobre, 2025, 17:02",171651,1,"11,842","171,651",11807,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,990,802,943",1,"8 octobre, 2025, 16:58",171650,1,557,,,557,AF Serrurerie ,85040894900012
"1,760,523,602,518",11,"8 octobre, 2025, 16:45",171648,1,"12,262","171,648",11804,12262,VVS1,93959486700011
"1,759,990,802,921",11,"8 octobre, 2025, 16:44",171647,1,"12,262","171,647",11805,12262,VVS1,93959486700011
"1,759,990,802,899",8,"8 octobre, 2025, 16:38",171646,1,"11,160",,,11160, SC Energies,53094271300021
"1,760,004,003,565",26,"8 octobre, 2025, 16:30",171645,1,"10,082",,,10082,Baran Frédéric,94975915300016
"1,760,080,802,521",11,"8 octobre, 2025, 15:57",171643,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,992,003,323",11,"8 octobre, 2025, 15:04",171642,1,"12,262","171,642",11806,12262,VVS1,93959486700011
"1,759,992,003,300",26,"8 octobre, 2025, 14:32",171641,1,559,,,559,AI2M,50347340700024
"1,760,541,603,710",1,"8 octobre, 2025, 14:30",171640,1,"12,262","171,640",11802,12262,VVS1,93959486700011
"1,760,523,602,494",11,"8 octobre, 2025, 14:23",171639,1,"12,168",,,12168,DPA 38,94290904500018
"1,760,437,203,022",8,"8 octobre, 2025, 14:22",171638,1,"9,959",,,9959,AMMS,83902699400021
"1,759,992,003,283",7,"8 octobre, 2025, 14:14",171637,1,"11,576",,,11576,Sagara,88991408100027
"1,759,936,803,418",11,"8 octobre, 2025, 14:11",171636,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,992,003,260",26,"8 octobre, 2025, 13:52",171631,1,"12,287",,,12287,SAMLOCK,94449523300016
"1,760,085,603,096",10,"8 octobre, 2025, 13:52",171630,1,"10,262",,,10262,IDE,42172015200014
"1,760,013,603,383",11,"8 octobre, 2025, 13:31",171629,1,"9,749",,,9749,SAS SERVICE SERRURERIE ASSISTANCE FERMETURE,93105939800012
"1,760,085,603,045",10,"8 octobre, 2025, 13:28",171628,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,760,004,003,535",11,"8 octobre, 2025, 13:28",171627,1,"12,026",,,12026,DKRS Rénovation ,97980746800017
"1,760,085,602,999",10,"8 octobre, 2025, 12:24",171623,1,"8,020",,,8020,Seth E.L.F,51091836000023
"1,759,936,803,251",11,"8 octobre, 2025, 11:18",171620,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,759,936,803,217",10,"8 octobre, 2025, 10:06",171612,1,"11,752",,,11752,Djamel Mouna  ,47765895900036
"1,759,936,803,178",11,"8 octobre, 2025, 09:49",171611,1,"10,267",,,10267,Artisan Dépannage Express,98263753000014
"1,759,923,602,874",3,"8 octobre, 2025, 09:46",171610,1,"7,744",,,7744,Odile,81407519800014
"1,760,426,403,076",1,"8 octobre, 2025, 08:48",171607,1,"12,264",,,12264,fire.elec,93431070700013
"1,760,426,403,046",1,"8 octobre, 2025, 08:40",171604,1,"8,101","171,604",11819,8101,MRC Serrurier,90913848900010
"1,759,914,003,744",11,"8 octobre, 2025, 08:33",171602,0,"1,620",,,1620,BL Rénovation,78907918300024
"1,759,992,003,238",11,"8 octobre, 2025, 08:24",171601,1,90,,,90,Serrures Audoises,48786546100031
"1,760,085,602,926",10,"8 octobre, 2025, 08:02",171599,1,"12,010",,,12010,Altinelec,93100866800010
"1,759,930,802,569",11,"8 octobre, 2025, 07:38",171596,1,"3,325","171,596",11797,3325,Eau Zone Atlantique,51417230300034
"1,760,965,203,204",10,"8 octobre, 2025, 07:26",171595,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,760,965,203,179",10,"8 octobre, 2025, 07:24",171594,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,759,916,403,057",11,"8 octobre, 2025, 07:16",171592,1,"10,351",,,10351,Maintenance NGDI,98057826400015
"1,759,929,602,604",11,"8 octobre, 2025, 07:13",171591,1,"12,176",,,12176,ANG pro,93901297700012
"1,759,915,202,724",26,"8 octobre, 2025, 05:56",171590,1,"12,239",,,12239,MG Serrurier,94407645400015
"1,759,912,802,920",4,"7 octobre, 2025, 20:48",171588,1,"11,670",,,11670,ALST Corp,98364054100014
"1,759,904,403,190",3,"7 octobre, 2025, 18:54",171585,1,90,,,90,Serrures Audoises,48786546100031
"1,759,905,602,935",11,"7 octobre, 2025, 18:01",171582,1,"11,969",,,11969,SPV Assistance,93179095000014
"1,759,905,602,912",1,"7 octobre, 2025, 16:56",171578,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,760,000,403,302",10,"7 octobre, 2025, 16:32",171575,0,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,759,905,602,892",11,"7 octobre, 2025, 16:30",171572,1,"10,037",,,10037,Alsace Express Serrurerie,91340255800013
"1,760,104,802,700",10,"7 octobre, 2025, 15:58",171570,0,"8,905",,,8905,Gomes Adrien,53774840200014
"1,759,905,602,864",28,"7 octobre, 2025, 15:56",171569,1,"10,913",,,10913,Slim Elec,88901921200014
"1,759,905,602,834",26,"7 octobre, 2025, 15:40",171568,1,"7,752",,,7752,Cordonnerie Fers Et Cuirs,52097998000015
"1,759,905,602,810",11,"7 octobre, 2025, 15:33",171567,1,"12,175",,,12175,Serrurerie 34,97792761500012
"1,759,910,403,792",11,"7 octobre, 2025, 14:55",171564,1,"11,996",,,11996,Serrures et Solutions,93882592400013
"1,760,001,603,352",10,"7 octobre, 2025, 14:50",171563,0,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,760,014,802,985",4,"7 octobre, 2025, 14:44",171562,1,"11,774",,,11774,Serrurier dms,88899364900027
"1,759,905,602,783",11,"7 octobre, 2025, 14:41",171561,1,"11,878",,,11878,Securi'M ,93203510800012
"1,759,905,602,761",11,"7 octobre, 2025, 14:35",171560,1,"11,842","171,560",11792,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,910,403,770",11,"7 octobre, 2025, 14:19",171558,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,906,803,530",26,"7 octobre, 2025, 14:10",171557,1,"12,227",,,12227,captain serrure,94367393900014
"1,761,142,802,746",11,"7 octobre, 2025, 13:59",171556,1,"10,085",,,10085,Easy Serrurerie,98100793300014
"1,759,906,803,514",11,"7 octobre, 2025, 13:52",171555,1,"11,122",,,11122,Coeur de Serrurier,91825431900026
"1,759,906,803,497",11,"7 octobre, 2025, 13:39",171554,1,"12,199",,,12199,Les Serruriers de l'Est,90488434300016
"1,759,906,803,485",11,"7 octobre, 2025, 13:37",171553,1,"8,813",,,8813,HTB,82434780100014
"1,759,906,803,473",1,"7 octobre, 2025, 13:24",171552,1,"12,199",,,12199,Les Serruriers de l'Est,90488434300016
"1,759,906,803,461",26,"7 octobre, 2025, 13:16",171551,1,"12,262",,,12262,VVS1,93959486700011
"1,759,916,403,033",26,"7 octobre, 2025, 12:46",171550,1,"12,139",,,12139,Dépanne and Go,94157502900017
"1,760,965,203,162",10,"7 octobre, 2025, 12:28",171547,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,759,906,803,449",3,"7 octobre, 2025, 12:06",171546,1,"7,660",,,7660,RJ Chauffage 57 ,91210314000014
"1,759,906,803,434",4,"7 octobre, 2025, 12:04",171545,1,"8,101",,,8101,MRC Serrurier,90913848900010
"1,759,906,803,420",8,"7 octobre, 2025, 11:20",171540,1,"11,842",,,11842,Les Serruriers de l'Ouest,93397477600017
"1,759,906,803,406",3,"7 octobre, 2025, 11:14",171539,1,"11,511",,,11511,Almina Plombier ,79213641800011
"1,759,906,803,394",1,"7 octobre, 2025, 11:04",171538,1,"12,255",,,12255,les serruriers du coin,94539990500013
"1,759,929,602,576",4,"7 octobre, 2025, 10:45",171537,1,"12,037",,,12037,Factotum 64 ,94852589400010
"1,759,906,803,381",4,"7 octobre, 2025, 10:40",171535,1,"12,005","171,535",11789,12005,Multiservice Serrurerie ,88280094900019
"1,759,848,003,025",10,"7 octobre, 2025, 10:37",171534,1,"11,797",,,11797,Tahabek Plomberie,92824037300011
"1,759,906,803,369",1,"7 octobre, 2025, 10:24",171524,1,"1,963",,,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,759,908,002,648",4,"7 octobre, 2025, 10:22",171513,1,"8,118",,,8118,SVM,90924267900019
"1,759,908,002,637",11,"7 octobre, 2025, 10:19",171511,1,"1,963","171,511",11791,1963,ASAD Allo Services Assistance Dépannages,75039095700025
"1,759,850,402,593",10,"7 octobre, 2025, 10:12",171510,1,"11,904",,,11904,AD Serrurier Hérault,93489910500019
